STATION_CD,STATION_NM,LINE_NUM,요일,상하행,05시~06시,06시~07시,07시~08시,08시~09시,09시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~25시
2545,군자,05호선,평일,하행,1,7,10,15,17,12,9,10,9,9,9,10,9,18,13,9,9,9,8,6
2545,군자,05호선,토요일,상행,3,9,9,9,9,9,10,9,9,9,9,10,9,9,9,10,9,7,5,1
2545,군자,05호선,토요일,하행,1,7,8,10,9,9,9,10,9,9,9,9,10,9,9,9,10,8,8,1
2545,군자,05호선,휴일/일요일,상행,3,9,9,9,9,9,10,9,9,9,9,10,9,9,9,10,9,7,5,1
2545,군자,05호선,휴일/일요일,하행,1,7,8,10,9,9,9,10,9,9,9,9,10,9,9,9,10,8,8,1
2546,아차산,05호선,평일,상행,4,11,14,20,12,10,9,9,9,10,9,9,13,15,10,9,9,7,6,3
2546,아차산,05호선,평일,하행,2,7,10,14,17,13,9,9,10,9,9,9,10,17,14,9,9,9,7,5
2546,아차산,05호선,토요일,상행,3,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,7,5,1
2546,아차산,05호선,토요일,하행,2,7,8,9,10,9,9,9,9,10,9,9,9,10,9,9,9,9,8,0
2546,아차산,05호선,휴일/일요일,상행,3,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,7,5,1
2546,아차산,05호선,휴일/일요일,하행,2,7,8,9,10,9,9,9,9,10,9,9,9,10,9,9,9,9,8,0
2547,광나루,05호선,평일,상행,4,11,15,20,11,10,9,10,9,9,9,9,14,15,9,9,9,8,5,3
2547,광나루,05호선,평일,하행,2,6,10,14,18,13,9,9,9,9,10,9,10,16,14,10,9,9,7,5
2547,광나루,05호선,토요일,상행,4,8,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,7,6,0
2547,광나루,05호선,토요일,하행,2,6,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,7,1
2547,광나루,05호선,휴일/일요일,상행,4,8,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,7,6,0
2547,광나루,05호선,휴일/일요일,하행,2,6,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,7,1
2548,천호,05호선,평일,상행,5,11,15,19,12,9,10,9,9,9,10,9,13,15,9,10,9,7,5,3
2548,천호,05호선,평일,하행,2,6,10,13,18,13,9,10,9,9,9,10,9,16,15,9,9,9,8,5
2548,천호,05호선,토요일,상행,4,9,9,9,9,9,10,9,9,9,9,10,9,9,9,10,9,7,5,0
2548,천호,05호선,토요일,하행,2,6,8,10,9,9,9,9,10,9,9,9,10,9,9,9,10,9,7,1
2548,천호,05호선,휴일/일요일,상행,4,9,9,9,9,9,10,9,9,9,9,10,9,9,9,10,9,7,5,0
2548,천호,05호선,휴일/일요일,하행,2,6,8,10,9,9,9,9,10,9,9,9,10,9,9,9,10,9,7,1
2550,길동,05호선,평일,상행,2,6,12,10,6,5,4,5,5,4,5,4,8,7,4,5,4,4,2,3
2550,길동,05호선,평일,하행,1,5,5,7,9,7,4,5,4,5,5,4,5,8,7,5,5,4,4,3
2550,길동,05호선,토요일,상행,2,4,5,4,5,5,4,5,5,4,5,4,5,5,4,5,4,4,2,1
2550,길동,05호선,토요일,하행,1,4,6,4,6,4,5,5,4,5,5,4,5,4,5,5,4,5,4,1
2550,길동,05호선,휴일/일요일,상행,2,4,5,4,5,5,4,5,5,4,5,4,5,5,4,5,4,4,2,1
2550,길동,05호선,휴일/일요일,하행,1,4,6,4,6,4,5,5,4,5,5,4,5,4,5,5,4,5,4,1
2551,굽은다리,05호선,평일,상행,3,5,12,10,6,5,5,4,5,4,5,5,7,7,4,5,4,4,3,2
2551,굽은다리,05호선,평일,하행,1,4,6,7,9,6,5,5,4,5,4,5,5,7,8,5,5,4,4,3
2551,굽은다리,05호선,토요일,상행,2,4,5,5,4,5,4,5,5,4,5,5,4,5,4,5,5,3,3,0
2551,굽은다리,05호선,토요일,하행,1,4,6,4,6,4,5,5,4,5,4,5,5,4,5,4,5,5,3,2
2551,굽은다리,05호선,휴일/일요일,상행,2,4,5,5,4,5,4,5,5,4,5,5,4,5,4,5,5,3,3,0
2551,굽은다리,05호선,휴일/일요일,하행,1,4,6,4,6,4,5,5,4,5,4,5,5,4,5,4,5,5,3,2
2552,명일,05호선,평일,상행,3,5,13,10,5,5,5,4,5,5,4,5,7,7,4,5,5,3,3,2
2552,명일,05호선,평일,하행,1,4,6,7,8,7,5,5,4,5,4,5,5,7,8,5,4,5,4,3
2552,명일,05호선,토요일,상행,2,5,4,5,4,5,5,4,5,4,5,5,4,5,5,4,5,3,3,0
2552,명일,05호선,토요일,하행,1,4,5,5,6,4,5,4,5,5,4,5,5,4,5,4,5,5,3,2
2552,명일,05호선,휴일/일요일,상행,2,5,4,5,4,5,5,4,5,4,5,5,4,5,5,4,5,3,3,0
2552,명일,05호선,휴일/일요일,하행,1,4,5,5,6,4,5,4,5,5,4,5,5,4,5,4,5,5,3,2
2554,상일동,05호선,평일,상행,1,4,8,7,6,4,5,5,4,5,4,5,6,5,5,4,5,3,3,2
2554,상일동,05호선,평일,하행,1,4,6,6,9,7,5,4,5,4,5,5,4,7,9,4,5,5,3,4
2554,상일동,05호선,토요일,상행,1,3,4,5,5,4,5,5,4,5,4,5,5,3,4,4,5,3,3,0
2554,상일동,05호선,토요일,하행,1,4,5,5,5,5,4,5,5,4,5,5,4,5,4,5,5,4,4,2
2554,상일동,05호선,휴일/일요일,상행,1,3,4,5,5,4,5,5,4,5,4,5,5,3,4,4,5,3,3,0
2554,상일동,05호선,휴일/일요일,하행,1,4,5,5,5,5,4,5,5,4,5,5,4,5,4,5,5,4,4,2
2555,둔촌동,05호선,평일,상행,2,6,8,8,6,4,5,5,4,5,4,5,7,7,5,4,5,3,3,2
2555,둔촌동,05호선,평일,하행,3,7,8,7,9,7,5,4,5,4,5,5,8,9,8,5,4,5,3,3
2555,둔촌동,05호선,토요일,상행,2,4,4,5,5,4,5,4,5,5,4,5,5,4,5,4,5,3,3,0
2555,둔촌동,05호선,토요일,하행,2,5,4,5,5,5,5,4,5,4,5,5,5,5,4,5,5,4,4,0
2555,둔촌동,05호선,휴일/일요일,상행,2,4,4,5,5,4,5,4,5,5,4,5,5,4,5,4,5,3,3,0
2555,둔촌동,05호선,휴일/일요일,하행,2,5,4,5,5,5,5,4,5,4,5,5,5,5,4,5,5,4,4,0
2556,올림픽공원,05호선,평일,상행,2,6,8,8,6,4,5,5,4,5,5,4,7,7,5,5,4,3,3,2
2556,올림픽공원,05호선,평일,하행,3,6,9,7,9,7,4,5,5,4,5,5,8,9,8,4,5,5,3,3
2556,올림픽공원,05호선,토요일,상행,2,4,5,4,5,4,5,5,4,5,4,5,5,4,5,5,4,3,3,0
2556,올림픽공원,05호선,토요일,하행,2,5,4,5,5,5,4,5,5,4,5,4,6,5,4,5,5,4,4,0
2556,올림픽공원,05호선,휴일/일요일,상행,2,4,5,4,5,4,5,5,4,5,4,5,5,4,5,5,4,3,3,0
2556,올림픽공원,05호선,휴일/일요일,하행,2,5,4,5,5,5,4,5,5,4,5,4,6,5,4,5,5,4,4,0
2559,개롱,05호선,평일,상행,3,5,9,8,5,5,5,4,5,4,5,5,7,7,4,5,4,4,3,1
2559,개롱,05호선,평일,하행,3,5,9,7,9,7,5,5,4,5,5,4,9,8,8,5,5,4,4,3
2559,개롱,05호선,토요일,상행,2,4,5,5,4,5,4,5,5,4,5,5,4,5,4,5,5,3,2,0
2559,개롱,05호선,토요일,하행,2,4,5,4,6,4,5,5,4,5,4,5,6,4,5,5,4,5,4,0
2559,개롱,05호선,휴일/일요일,상행,2,4,5,5,4,5,4,5,5,4,5,5,4,5,4,5,5,3,2,0
2559,개롱,05호선,휴일/일요일,하행,2,4,5,4,6,4,5,5,4,5,4,5,6,4,5,5,4,5,4,0
2560,거여,05호선,평일,상행,3,6,8,8,5,5,5,4,5,4,5,5,8,6,4,5,4,4,3,1
2560,거여,05호선,평일,하행,3,5,9,7,9,7,5,5,4,5,4,5,9,7,9,5,4,5,4,3
2560,거여,05호선,토요일,상행,2,4,5,5,4,5,5,4,5,4,5,5,4,5,4,5,5,3,2,0
2560,거여,05호선,토요일,하행,2,4,5,4,6,4,5,4,5,5,4,5,6,4,5,4,5,5,3,1
2560,거여,05호선,휴일/일요일,상행,2,4,5,5,4,5,5,4,5,4,5,5,4,5,4,5,5,3,2,0
2560,거여,05호선,휴일/일요일,하행,2,4,5,4,6,4,5,4,5,5,4,5,6,4,5,4,5,5,3,1
2561,마천,05호선,평일,하행,2,6,9,7,9,7,5,4,5,5,4,5,9,7,9,5,4,5,4,3
2561,마천,05호선,토요일,하행,1,5,4,5,5,5,5,4,5,5,4,5,5,5,5,4,5,4,4,1
2561,마천,05호선,휴일/일요일,하행,1,5,4,5,5,5,5,4,5,5,4,5,5,5,5,4,5,4,4,1
2563,미사,05호선,평일,상행,1,4,9,7,5,5,4,5,5,4,5,4,6,6,4,5,4,3,3,2
2563,미사,05호선,평일,하행,1,4,5,5,6,6,5,5,4,5,5,4,5,7,8,5,5,4,4,3
2563,미사,05호선,토요일,상행,1,3,5,4,5,5,4,5,5,4,5,4,5,4,3,5,4,3,3,0
2563,미사,05호선,토요일,하행,1,4,4,4,5,5,4,5,4,5,5,4,5,4,5,5,4,5,3,0
2563,미사,05호선,휴일/일요일,상행,1,3,5,4,5,5,4,5,5,4,5,4,5,4,3,5,4,3,3,0
2563,미사,05호선,휴일/일요일,하행,1,4,4,4,5,5,4,5,4,5,5,4,5,4,5,5,4,5,3,0
2564,하남풍산,05호선,평일,상행,2,4,8,7,5,5,5,4,5,4,5,5,6,5,4,5,4,3,3,2
2564,하남풍산,05호선,평일,하행,0,4,5,6,6,6,5,5,4,5,4,5,5,6,9,5,4,5,4,3
2564,하남풍산,05호선,토요일,상행,1,3,5,5,4,5,5,4,5,4,5,5,4,4,3,5,4,4,2,0
2564,하남풍산,05호선,토요일,하행,0,4,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,5,3,0
2564,하남풍산,05호선,휴일/일요일,상행,1,3,5,5,4,5,5,4,5,4,5,5,4,4,3,5,4,4,2,0
2564,하남풍산,05호선,휴일/일요일,하행,0,4,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,5,3,0
2565,하남시청,05호선,평일,상행,2,4,8,7,5,5,5,4,5,5,4,5,6,5,5,4,4,4,2,2
2565,하남시청,05호선,평일,하행,0,4,5,6,5,7,5,4,5,5,4,5,5,6,9,5,4,5,4,3
2565,하남시청,05호선,토요일,상행,1,4,4,5,4,5,5,4,5,5,4,5,4,4,4,4,5,3,2,0
2565,하남시청,05호선,토요일,하행,0,4,4,5,5,4,5,4,5,5,4,5,4,5,5,4,5,4,3,1
2565,하남시청,05호선,휴일/일요일,상행,1,4,4,5,4,5,5,4,5,5,4,5,4,4,4,4,5,3,2,0
2565,하남시청,05호선,휴일/일요일,하행,0,4,4,5,5,4,5,4,5,5,4,5,4,5,5,4,5,4,3,1
2566,하남검단산,05호선,평일,하행,0,4,4,7,5,6,6,4,5,4,5,5,4,6,9,5,5,5,4,3
2566,하남검단산,05호선,토요일,하행,0,4,4,5,5,4,4,5,5,4,5,5,4,5,4,5,5,4,3,1
2566,하남검단산,05호선,휴일/일요일,하행,0,4,4,5,5,4,4,5,5,4,5,5,4,5,4,5,5,4,3,1
