STATION_CD,STATION_NM,LINE_NUM,요일,상하행,05시~06시,06시~07시,07시~08시,08시~09시,09시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~25시
1903,도봉산,01호선,토요일,상행,80,140,100,140,80,120,120,120,100,140,120,120,120,120,140,100,140,120,60,40
1903,도봉산,01호선,토요일,하행,60,100,120,120,100,120,120,100,120,120,120,120,140,120,100,120,100,160,120,40
1903,도봉산,01호선,휴일/일요일,상행,80,140,100,140,80,120,120,120,100,140,120,120,120,120,140,100,140,120,60,40
1903,도봉산,01호선,휴일/일요일,하행,60,100,120,120,100,120,120,100,120,120,120,120,140,120,100,120,100,160,120,40
1904,망월사,01호선,평일,상행,80,220,180,140,120,100,80,120,100,100,140,100,180,140,140,140,120,120,80,40
1904,망월사,01호선,평일,하행,80,120,160,160,160,140,100,100,100,100,120,120,140,120,140,140,140,140,120,40
1904,망월사,01호선,토요일,상행,80,140,100,120,100,100,120,120,120,120,140,120,120,120,140,100,140,100,80,40
1904,망월사,01호선,토요일,하행,60,100,120,120,120,100,120,100,120,120,140,120,120,120,120,120,100,160,100,40
1904,망월사,01호선,휴일/일요일,상행,80,140,100,120,100,100,120,120,120,120,140,120,120,120,140,100,140,100,80,40
1904,망월사,01호선,휴일/일요일,하행,60,100,120,120,120,100,120,100,120,120,140,120,120,120,120,120,100,160,100,40
1905,회룡,01호선,평일,상행,80,220,200,140,140,100,120,140,120,100,140,120,180,140,140,140,120,120,80,40
1905,회룡,01호선,평일,하행,80,120,200,180,160,140,120,140,100,120,140,120,140,120,140,160,140,140,100,40
1905,회룡,01호선,토요일,상행,80,140,100,120,100,100,120,120,120,120,120,120,140,120,140,100,120,120,80,40
1905,회룡,01호선,토요일,하행,60,100,120,140,100,100,120,120,120,100,140,140,120,120,100,120,100,160,100,40
1905,회룡,01호선,휴일/일요일,상행,80,140,100,120,100,100,120,120,120,120,120,120,140,120,140,100,120,120,80,40
1905,회룡,01호선,휴일/일요일,하행,60,100,120,140,100,100,120,120,120,100,140,140,120,120,100,120,100,160,100,40
1906,의정부,01호선,평일,상행,80,220,200,120,160,100,120,120,120,120,140,120,180,140,140,120,140,120,80,40
1906,의정부,01호선,평일,하행,60,100,160,160,140,100,100,120,100,80,80,100,100,120,100,140,100,100,80,40
1906,의정부,01호선,토요일,상행,80,140,100,120,100,100,120,120,100,140,120,120,140,120,120,100,140,120,80,40
1906,의정부,01호선,토요일,하행,40,100,100,120,80,80,100,120,100,80,80,120,80,80,80,100,100,80,100,20
1906,의정부,01호선,휴일/일요일,상행,80,140,100,120,100,100,120,120,100,140,120,120,140,120,120,100,140,120,80,40
1906,의정부,01호선,휴일/일요일,하행,40,100,100,120,80,80,100,120,100,80,80,120,80,80,80,100,100,80,100,20
1909,양주,01호선,평일,상행,60,160,200,100,120,80,120,100,100,60,100,100,120,140,120,120,80,80,60,40
1909,양주,01호선,평일,하행,20,60,120,160,100,60,60,80,40,60,40,60,60,60,60,80,80,60,40,20
1909,양주,01호선,토요일,상행,60,120,100,100,80,80,120,100,100,60,120,80,100,80,100,100,80,80,80,20
1909,양주,01호선,토요일,하행,20,60,80,80,60,60,60,80,60,40,40,80,40,60,40,60,80,60,40,20
1909,양주,01호선,휴일/일요일,상행,60,120,100,100,80,80,120,100,100,60,120,80,100,80,100,100,80,80,80,20
1909,양주,01호선,휴일/일요일,하행,20,60,80,80,60,60,60,80,60,40,40,80,40,60,40,60,80,60,40,20
1911,덕정,01호선,평일,상행,20,140,140,100,60,60,60,60,60,40,60,40,80,80,80,60,60,40,40,20
1911,덕정,01호선,평일,하행,20,80,140,140,100,60,60,60,60,60,40,60,40,60,80,80,60,60,60,0
1911,덕정,01호선,토요일,상행,20,100,60,60,80,60,60,60,60,40,60,40,60,60,60,80,60,40,40,20
1911,덕정,01호선,토요일,하행,20,80,80,60,80,60,60,60,60,60,40,60,40,60,40,80,60,60,60,0
1911,덕정,01호선,휴일/일요일,상행,20,100,60,60,80,60,60,60,60,40,60,40,60,60,60,80,60,40,40,20
1911,덕정,01호선,휴일/일요일,하행,20,80,80,60,80,60,60,60,60,60,40,60,40,60,40,80,60,60,60,0
1912,지행,01호선,평일,상행,20,120,140,120,80,60,60,60,60,40,60,40,60,80,100,40,80,40,40,20
1912,지행,01호선,평일,하행,40,80,120,140,100,60,60,60,60,60,40,60,40,80,80,60,80,60,40,0
1912,지행,01호선,토요일,상행,20,100,60,60,80,60,60,40,80,40,60,40,60,60,60,60,80,40,40,20
1912,지행,01호선,토요일,하행,40,80,60,60,80,60,60,60,60,60,60,40,40,60,40,80,60,80,40,0
1912,지행,01호선,휴일/일요일,상행,20,100,60,60,80,60,60,40,80,40,60,40,60,60,60,60,80,40,40,20
1912,지행,01호선,휴일/일요일,하행,40,80,60,60,80,60,60,60,60,60,60,40,40,60,40,80,60,80,40,0
1913,동두천중앙,01호선,평일,상행,20,120,140,120,80,60,60,60,60,40,60,40,60,80,80,60,60,60,40,20
1913,동두천중앙,01호선,평일,하행,40,80,140,120,100,60,60,60,60,60,40,60,40,80,80,80,60,60,40,0
1913,동두천중앙,01호선,토요일,상행,20,100,60,60,80,60,60,40,60,60,60,40,40,80,60,60,60,60,40,20
1913,동두천중앙,01호선,토요일,하행,40,80,80,40,80,60,80,40,60,60,60,40,40,60,60,60,60,80,40,0
1913,동두천중앙,01호선,휴일/일요일,상행,20,100,60,60,80,60,60,40,60,60,60,40,40,80,60,60,60,60,40,20
1913,동두천중앙,01호선,휴일/일요일,하행,40,80,80,40,80,60,80,40,60,60,60,40,40,60,60,60,60,80,40,0
1915,동두천,01호선,평일,상행,20,120,120,140,80,60,60,40,80,40,60,40,60,60,100,60,60,60,40,20
1915,동두천,01호선,평일,하행,40,40,60,20,40,40,40,40,40,40,40,40,40,40,40,60,40,20,40,0
1915,동두천,01호선,토요일,상행,20,100,60,60,80,60,60,40,60,60,60,40,40,60,80,60,60,60,40,20
1915,동두천,01호선,토요일,하행,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,20,60,40,0
1915,동두천,01호선,휴일/일요일,상행,20,100,60,60,80,60,60,40,60,60,60,40,40,60,80,60,60,60,40,20
1915,동두천,01호선,휴일/일요일,하행,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,20,60,40,0
1916,소요산,01호선,평일,상행,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,60,20,20,60,20
1916,소요산,01호선,토요일,상행,20,40,40,40,20,60,40,40,40,40,40,40,40,40,20,40,40,60,40,20
1916,소요산,01호선,휴일/일요일,상행,20,40,40,40,20,60,40,40,40,40,40,40,40,40,20,40,40,60,40,20
0150,서울역,01호선,평일,상행,100,240,300,340,280,260,300,240,240,240,260,280,320,320,280,280,260,200,180,20
0150,서울역,01호선,평일,하행,120,260,320,340,280,240,280,260,260,240,260,260,280,280,300,260,260,220,180,40
0150,서울역,01호선,토요일,상행,80,180,260,260,260,260,280,260,240,260,240,280,260,280,260,300,220,240,200,0
0150,서울역,01호선,토요일,하행,100,220,260,300,240,240,280,260,260,240,240,300,280,260,240,240,240,220,180,20
0150,서울역,01호선,휴일/일요일,상행,80,180,260,260,260,260,280,260,240,260,240,280,260,280,260,300,220,240,200,0
0150,서울역,01호선,휴일/일요일,하행,100,220,260,300,240,240,280,260,260,240,240,300,280,260,240,240,240,220,180,20
0151,시청,01호선,평일,상행,180,260,260,320,280,280,280,240,260,240,240,300,320,300,300,260,260,200,180,60
0151,시청,01호선,평일,하행,120,280,300,340,280,240,280,260,260,260,240,260,280,300,280,260,260,240,160,60
0151,시청,01호선,토요일,상행,120,200,240,260,280,240,280,260,240,260,240,280,260,280,280,280,240,240,180,0
0151,시청,01호선,토요일,하행,120,220,260,280,260,220,280,260,280,220,260,300,260,260,240,240,240,240,180,0
0151,시청,01호선,휴일/일요일,상행,120,200,240,260,280,240,280,260,240,260,240,280,260,280,280,280,240,240,180,0
0151,시청,01호선,휴일/일요일,하행,120,220,260,280,260,220,280,260,280,220,260,300,260,260,240,240,240,240,180,0
0152,종각,01호선,평일,상행,160,260,280,320,280,260,300,240,240,240,260,280,320,320,280,280,240,220,180,60
0152,종각,01호선,평일,하행,120,300,300,340,260,260,280,260,260,240,240,280,280,280,280,260,280,220,180,40
0152,종각,01호선,토요일,상행,120,180,240,280,260,260,280,260,240,240,260,280,260,260,280,280,260,220,180,20
0152,종각,01호선,토요일,하행,120,220,260,280,260,220,300,260,260,240,240,300,260,280,240,240,240,220,180,0
0152,종각,01호선,휴일/일요일,상행,120,180,240,280,260,260,280,260,240,240,260,280,260,260,280,280,260,220,180,20
0152,종각,01호선,휴일/일요일,하행,120,220,260,280,260,220,300,260,260,240,240,300,260,280,240,240,240,220,180,0
0153,종로3가,01호선,평일,상행,160,260,260,320,280,280,280,240,240,260,240,280,340,300,300,260,260,220,180,60
0153,종로3가,01호선,평일,하행,140,280,320,340,260,240,280,260,260,240,260,260,280,300,280,260,260,240,160,40
0153,종로3가,01호선,토요일,상행,100,200,240,280,240,260,280,260,240,260,240,280,280,260,280,280,240,240,180,20
0153,종로3가,01호선,토요일,하행,120,240,260,280,240,240,280,260,260,240,260,280,280,260,240,240,240,240,160,0
0153,종로3가,01호선,휴일/일요일,상행,100,200,240,280,240,260,280,260,240,260,240,280,280,260,280,280,240,240,180,20
0153,종로3가,01호선,휴일/일요일,하행,120,240,260,280,240,240,280,260,260,240,260,280,280,260,240,240,240,240,160,0
0154,종로5가,01호선,평일,상행,140,260,280,320,280,260,300,240,240,260,240,280,320,300,300,280,260,220,180,60
0154,종로5가,01호선,평일,하행,140,300,300,340,260,240,300,260,240,260,240,280,280,280,300,240,280,220,160,40
0154,종로5가,01호선,토요일,상행,100,200,240,260,260,260,280,260,240,240,260,280,260,260,280,280,260,240,180,20
0154,종로5가,01호선,토요일,하행,120,240,260,280,260,220,300,240,280,220,260,300,260,280,220,240,240,240,160,0
0154,종로5가,01호선,휴일/일요일,상행,100,200,240,260,260,260,280,260,240,240,260,280,260,260,280,280,260,240,180,20
0154,종로5가,01호선,휴일/일요일,하행,120,240,260,280,260,220,300,240,280,220,260,300,260,280,220,240,240,240,160,0
0155,동대문,01호선,평일,상행,140,260,260,320,280,260,300,260,220,260,240,280,340,300,300,280,240,240,160,80
0155,동대문,01호선,평일,하행,160,280,320,340,240,260,280,260,260,240,260,260,280,300,280,260,260,220,160,40
0155,동대문,01호선,토요일,상행,80,200,240,280,240,280,280,240,240,260,240,280,280,260,280,280,260,220,180,40
0155,동대문,01호선,토요일,하행,140,220,280,280,240,240,280,260,260,240,260,300,260,260,220,260,240,220,160,0
0155,동대문,01호선,휴일/일요일,상행,80,200,240,280,240,280,280,240,240,260,240,280,280,260,280,280,260,220,180,40
0155,동대문,01호선,휴일/일요일,하행,140,220,280,280,240,240,280,260,260,240,260,300,260,260,220,260,240,220,160,0
0156,신설동,01호선,평일,상행,120,260,260,300,240,280,260,260,240,240,240,280,300,300,280,280,220,200,180,40
0156,신설동,01호선,평일,하행,140,200,300,340,240,260,300,240,260,240,260,220,280,280,300,260,260,220,140,40
0156,신설동,01호선,토요일,상행,80,200,220,260,220,280,280,240,260,240,220,280,260,260,260,240,260,180,180,20
0156,신설동,01호선,토요일,하행,120,180,220,260,240,240,280,260,260,240,260,280,260,260,220,260,220,240,140,0
0156,신설동,01호선,휴일/일요일,상행,80,200,220,260,220,280,280,240,260,240,220,280,260,260,260,240,260,180,180,20
0156,신설동,01호선,휴일/일요일,하행,120,180,220,260,240,240,280,260,260,240,260,280,260,260,220,260,220,240,140,0
0157,제기동,01호선,평일,상행,100,260,280,300,240,260,280,260,240,240,240,280,280,300,300,280,220,200,180,40
0157,제기동,01호선,평일,하행,140,200,300,340,260,240,300,240,260,260,240,240,280,280,280,260,260,240,120,40
0157,제기동,01호선,토요일,상행,80,180,240,260,220,260,280,260,260,220,240,280,240,280,260,240,240,180,200,20
0157,제기동,01호선,토요일,하행,120,180,240,240,240,240,300,240,280,220,260,300,240,260,220,260,240,220,140,0
0157,제기동,01호선,휴일/일요일,상행,80,180,240,260,220,260,280,260,260,220,240,280,240,280,260,240,240,180,200,20
0157,제기동,01호선,휴일/일요일,하행,120,180,240,240,240,240,300,240,280,220,260,300,240,260,220,260,240,220,140,0
0158,청량리,01호선,평일,상행,100,260,260,300,260,260,260,260,240,240,260,260,300,300,300,260,240,180,180,60
0158,청량리,01호선,평일,하행,140,140,260,280,180,200,220,200,240,180,200,180,220,260,240,220,220,180,120,0
0158,청량리,01호선,토요일,상행,80,180,240,240,240,260,280,240,260,240,220,280,260,260,260,240,260,180,200,20
0158,청량리,01호선,토요일,하행,120,140,200,180,160,200,220,220,220,200,220,240,220,200,200,220,180,220,120,0
0158,청량리,01호선,휴일/일요일,상행,80,180,240,240,240,260,280,240,260,240,220,280,260,260,260,240,260,180,200,20
0158,청량리,01호선,휴일/일요일,하행,120,140,200,180,160,200,220,220,220,200,220,240,220,200,200,220,180,220,120,0
0159,동묘앞,01호선,평일,상행,120,260,280,320,280,260,300,240,240,240,260,280,320,320,300,280,220,240,180,60
0159,동묘앞,01호선,평일,하행,120,200,300,340,260,240,300,260,240,260,240,240,280,280,280,280,240,240,140,40
0159,동묘앞,01호선,토요일,상행,80,200,240,260,260,260,280,260,240,240,260,280,260,280,280,280,240,240,180,40
0159,동묘앞,01호선,토요일,하행,100,180,240,240,240,240,300,240,280,220,260,300,240,260,220,260,240,220,160,0
0159,동묘앞,01호선,휴일/일요일,상행,80,200,240,260,260,260,280,260,240,240,260,280,260,280,280,280,240,240,180,40
0159,동묘앞,01호선,휴일/일요일,하행,100,180,240,240,240,240,300,240,280,220,260,300,240,260,220,260,240,220,160,0
