요일,연도,역명,방향,시간대,혼잡도
일요일,2013,동묘앞,상선,20시~21시,35
일요일,2013,신설동,상선,20시~21시,33
일요일,2013,제기동,상선,20시~21시,33
일요일,2013,청량리,상선,20시~21시,30
평일,2011,서울역,상선,20시~21시,26
평일,2011,시청,상선,20시~21시,38
평일,2011,종각,상선,20시~21시,46
평일,2011,종로3가,상선,20시~21시,57
평일,2011,종로5가,상선,20시~21시,59
평일,2011,동대문,상선,20시~21시,57
평일,2011,동묘앞,상선,20시~21시,54
평일,2011,신설동,상선,20시~21시,54
평일,2011,제기동,상선,20시~21시,53
평일,2011,청량리,상선,20시~21시,52
토요일,2011,서울역,상선,20시~21시,25
토요일,2011,시청,상선,20시~21시,33
토요일,2011,종각,상선,20시~21시,37
토요일,2011,종로3가,상선,20시~21시,42
토요일,2011,종로5가,상선,20시~21시,44
토요일,2011,동대문,상선,20시~21시,44
토요일,2011,동묘앞,상선,20시~21시,41
토요일,2011,신설동,상선,20시~21시,39
토요일,2011,제기동,상선,20시~21시,38
토요일,2011,청량리,상선,20시~21시,37
일요일,2011,서울역,상선,20시~21시,21
일요일,2011,시청,상선,20시~21시,26
일요일,2011,종각,상선,20시~21시,30
일요일,2011,종로3가,상선,20시~21시,34
일요일,2011,종로5가,상선,20시~21시,34
일요일,2011,동대문,상선,20시~21시,34
일요일,2011,동묘앞,상선,20시~21시,31
일요일,2011,신설동,상선,20시~21시,30
일요일,2011,제기동,상선,20시~21시,29
일요일,2011,청량리,상선,20시~21시,28
평일,2017,서울역,상선,21시~22시,21.35
평일,2017,시청,상선,21시~22시,26
평일,2017,종각,상선,21시~22시,37.85
평일,2017,종로3가,상선,21시~22시,42.25
평일,2017,종로5가,상선,21시~22시,42.8
평일,2017,동대문,상선,21시~22시,42.2
평일,2017,신설동,상선,21시~22시,42.55
평일,2017,제기동,상선,21시~22시,40.75
평일,2017,청량리,상선,21시~22시,35.55
평일,2017,동묘앞,상선,21시~22시,38.6
토요일,2017,서울역,상선,21시~22시,20.65
토요일,2017,시청,상선,21시~22시,22.75
토요일,2017,종각,상선,21시~22시,29.25
토요일,2017,종로3가,상선,21시~22시,30.45
토요일,2017,종로5가,상선,21시~22시,31.55
토요일,2017,동대문,상선,21시~22시,32.4
토요일,2017,신설동,상선,21시~22시,30.85
토요일,2017,제기동,상선,21시~22시,29.6
토요일,2017,청량리,상선,21시~22시,25.65
토요일,2017,동묘앞,상선,21시~22시,29.85
일요일,2017,서울역,상선,21시~22시,18.3
일요일,2017,시청,상선,21시~22시,20.15
일요일,2017,종각,상선,21시~22시,24.2
일요일,2017,종로3가,상선,21시~22시,25.55
일요일,2017,종로5가,상선,21시~22시,25.8
일요일,2017,동대문,상선,21시~22시,26.7
일요일,2017,신설동,상선,21시~22시,24.35
일요일,2017,제기동,상선,21시~22시,23.2
일요일,2017,청량리,상선,21시~22시,20.65
일요일,2017,동묘앞,상선,21시~22시,23.9
평일,2019,서울역,상선,21시~22시,16.55
평일,2019,시청,상선,21시~22시,21.35
평일,2019,종각,상선,21시~22시,30.95
평일,2019,종로3가,상선,21시~22시,33.35
평일,2019,종로5가,상선,21시~22시,34.2
평일,2019,동대문,상선,21시~22시,35.3
평일,2019,신설동,상선,21시~22시,30.55
평일,2019,제기동,상선,21시~22시,30.15
평일,2019,청량리,상선,21시~22시,26.35
평일,2019,동묘앞,상선,21시~22시,31.9
토요일,2019,서울역,상선,21시~22시,16.35
토요일,2019,시청,상선,21시~22시,19.15
토요일,2019,종각,상선,21시~22시,25.2
토요일,2019,종로3가,상선,21시~22시,27.4
토요일,2019,종로5가,상선,21시~22시,27.65
토요일,2019,동대문,상선,21시~22시,28.9
토요일,2019,신설동,상선,21시~22시,26.6
토요일,2019,제기동,상선,21시~22시,25.75
토요일,2019,청량리,상선,21시~22시,21.35
토요일,2019,동묘앞,상선,21시~22시,26.6
일요일,2019,서울역,상선,21시~22시,13.6
일요일,2019,시청,상선,21시~22시,14.35
일요일,2019,종각,상선,21시~22시,18
일요일,2019,종로3가,상선,21시~22시,19.55
일요일,2019,종로5가,상선,21시~22시,19.6
일요일,2019,동대문,상선,21시~22시,20.1
일요일,2019,신설동,상선,21시~22시,17.75
일요일,2019,제기동,상선,21시~22시,16.9
일요일,2019,청량리,상선,21시~22시,14.35
일요일,2019,동묘앞,상선,21시~22시,18.2
평일,2021,서울역,상선,21시~22시,11.3
평일,2021,시청,상선,21시~22시,13.95
평일,2021,종각,상선,21시~22시,19.15
평일,2021,종로3가,상선,21시~22시,22.2
평일,2021,종로5가,상선,21시~22시,25.1
평일,2021,동대문,상선,21시~22시,25.25
평일,2021,신설동,상선,21시~22시,23.35
평일,2021,제기동,상선,21시~22시,22.6
평일,2021,청량리,상선,21시~22시,19.25
평일,2021,동묘앞,상선,21시~22시,22.65
토요일,2021,서울역,상선,21시~22시,12.05
토요일,2021,시청,상선,21시~22시,13.9
토요일,2021,종각,상선,21시~22시,17.95
토요일,2021,종로3가,상선,21시~22시,19.65
토요일,2021,종로5가,상선,21시~22시,20.45
토요일,2021,동대문,상선,21시~22시,21.2
토요일,2021,신설동,상선,21시~22시,18.3
토요일,2021,제기동,상선,21시~22시,18.05
토요일,2021,청량리,상선,21시~22시,15.2
토요일,2021,동묘앞,상선,21시~22시,19.6
일요일,2021,서울역,상선,21시~22시,11.35
일요일,2021,시청,상선,21시~22시,12.35
일요일,2021,종각,상선,21시~22시,14.65
일요일,2021,종로3가,상선,21시~22시,15.95
일요일,2021,종로5가,상선,21시~22시,16.2
일요일,2021,동대문,상선,21시~22시,16.65
일요일,2021,신설동,상선,21시~22시,14.5
일요일,2021,제기동,상선,21시~22시,14
일요일,2021,청량리,상선,21시~22시,12.25
일요일,2021,동묘앞,상선,21시~22시,15.65
평일,2022,서울역,상선,21시~22시,16.3
평일,2022,시청,상선,21시~22시,19.65
평일,2022,종각,상선,21시~22시,26.15
평일,2022,종로3가,상선,21시~22시,31.05
평일,2022,종로5가,상선,21시~22시,33.95
평일,2022,동대문,상선,21시~22시,34.2
평일,2022,신설동,상선,21시~22시,30.55
평일,2022,제기동,상선,21시~22시,29.45
평일,2022,청량리,상선,21시~22시,25.7
평일,2022,동묘앞,상선,21시~22시,30.3
토요일,2022,서울역,상선,21시~22시,18.8
토요일,2022,시청,상선,21시~22시,20.2
토요일,2022,종각,상선,21시~22시,25.55
토요일,2022,종로3가,상선,21시~22시,28.4
토요일,2022,종로5가,상선,21시~22시,29.35
토요일,2022,동대문,상선,21시~22시,30.5
토요일,2022,신설동,상선,21시~22시,26.2
토요일,2022,제기동,상선,21시~22시,24.5
토요일,2022,청량리,상선,21시~22시,21.45
토요일,2022,동묘앞,상선,21시~22시,28.55
일요일,2022,서울역,상선,21시~22시,17
일요일,2022,시청,상선,21시~22시,17.9
일요일,2022,종각,상선,21시~22시,20.55
일요일,2022,종로3가,상선,21시~22시,22.8
일요일,2022,종로5가,상선,21시~22시,22.8
일요일,2022,동대문,상선,21시~22시,23.5
일요일,2022,신설동,상선,21시~22시,20.2
일요일,2022,제기동,상선,21시~22시,19.15
일요일,2022,청량리,상선,21시~22시,16.35
일요일,2022,동묘앞,상선,21시~22시,21.8
평일,2015,청량리,상선,21시~22시,58
평일,2015,제기동,상선,21시~22시,48
평일,2015,신설동,상선,21시~22시,49
평일,2015,동묘앞,상선,21시~22시,51
평일,2015,동대문,상선,21시~22시,51
평일,2015,종로5가,상선,21시~22시,57
평일,2015,종로3가,상선,21시~22시,54
평일,2015,종각,상선,21시~22시,48
평일,2015,시청,상선,21시~22시,34
평일,2015,서울역,상선,21시~22시,28
토요일,2015,청량리,상선,21시~22시,47
토요일,2015,제기동,상선,21시~22시,39
토요일,2015,신설동,상선,21시~22시,40
토요일,2015,동묘앞,상선,21시~22시,43
토요일,2015,동대문,상선,21시~22시,44
토요일,2015,종로5가,상선,21시~22시,49
토요일,2015,종로3가,상선,21시~22시,47
토요일,2015,종각,상선,21시~22시,47
토요일,2015,시청,상선,21시~22시,36
토요일,2015,서울역,상선,21시~22시,29
일요일,2015,청량리,상선,21시~22시,36
일요일,2015,제기동,상선,21시~22시,28
일요일,2015,신설동,상선,21시~22시,29
일요일,2015,동묘앞,상선,21시~22시,32
일요일,2015,동대문,상선,21시~22시,32
일요일,2015,종로5가,상선,21시~22시,35
일요일,2015,종로3가,상선,21시~22시,33
일요일,2015,종각,상선,21시~22시,31
일요일,2015,시청,상선,21시~22시,26
일요일,2015,서울역,상선,21시~22시,23
평일,2013,서울역,상선,21시~22시,29
평일,2013,시청,상선,21시~22시,40
평일,2013,종각,상선,21시~22시,53
평일,2013,종로3가,상선,21시~22시,63
평일,2013,종로5가,상선,21시~22시,64
평일,2013,동대문,상선,21시~22시,62
평일,2013,동묘앞,상선,21시~22시,52
평일,2013,신설동,상선,21시~22시,62
평일,2013,제기동,상선,21시~22시,60
평일,2013,청량리,상선,21시~22시,54
토요일,2013,서울역,상선,21시~22시,26
토요일,2013,시청,상선,21시~22시,34
토요일,2013,종각,상선,21시~22시,43
토요일,2013,종로3가,상선,21시~22시,48
토요일,2013,종로5가,상선,21시~22시,49
토요일,2013,동대문,상선,21시~22시,49
토요일,2013,동묘앞,상선,21시~22시,45
토요일,2013,신설동,상선,21시~22시,47
토요일,2013,제기동,상선,21시~22시,46
토요일,2013,청량리,상선,21시~22시,40
일요일,2013,서울역,상선,21시~22시,23
일요일,2013,시청,상선,21시~22시,29
일요일,2013,종각,상선,21시~22시,36
일요일,2013,종로3가,상선,21시~22시,40
일요일,2013,종로5가,상선,21시~22시,42
일요일,2013,동대문,상선,21시~22시,41
일요일,2013,동묘앞,상선,21시~22시,37
일요일,2013,신설동,상선,21시~22시,39
일요일,2013,제기동,상선,21시~22시,38
일요일,2013,청량리,상선,21시~22시,34
평일,2011,서울역,상선,21시~22시,21
평일,2011,시청,상선,21시~22시,31
평일,2011,종각,상선,21시~22시,41
평일,2011,종로3가,상선,21시~22시,49
평일,2011,종로5가,상선,21시~22시,51
평일,2011,동대문,상선,21시~22시,50
평일,2011,동묘앞,상선,21시~22시,41
평일,2011,신설동,상선,21시~22시,47
평일,2011,제기동,상선,21시~22시,46
평일,2011,청량리,상선,21시~22시,39
토요일,2011,서울역,상선,21시~22시,24
토요일,2011,시청,상선,21시~22시,32
토요일,2011,종각,상선,21시~22시,42
토요일,2011,종로3가,상선,21시~22시,48
토요일,2011,종로5가,상선,21시~22시,48
토요일,2011,동대문,상선,21시~22시,48
토요일,2011,동묘앞,상선,21시~22시,41
토요일,2011,신설동,상선,21시~22시,46
토요일,2011,제기동,상선,21시~22시,44
토요일,2011,청량리,상선,21시~22시,39
일요일,2011,서울역,상선,21시~22시,21
일요일,2011,시청,상선,21시~22시,26
일요일,2011,종각,상선,21시~22시,32
일요일,2011,종로3가,상선,21시~22시,36
일요일,2011,종로5가,상선,21시~22시,35
일요일,2011,동대문,상선,21시~22시,34
일요일,2011,동묘앞,상선,21시~22시,30
일요일,2011,신설동,상선,21시~22시,34
일요일,2011,제기동,상선,21시~22시,32
일요일,2011,청량리,상선,21시~22시,29
평일,2017,서울역,상선,23시~00시,11.6
평일,2017,시청,상선,23시~00시,14.2
평일,2017,종각,상선,23시~00시,19.6
평일,2017,종로3가,상선,23시~00시,21.55
평일,2017,종로5가,상선,23시~00시,22.15
평일,2017,동대문,상선,23시~00시,24.55
평일,2017,신설동,상선,23시~00시,21.9
평일,2017,제기동,상선,23시~00시,20.9
평일,2017,청량리,상선,23시~00시,22.6
평일,2017,동묘앞,상선,23시~00시,22.85
토요일,2017,서울역,상선,23시~00시,18.75
토요일,2017,시청,상선,23시~00시,20.75
토요일,2017,종각,상선,23시~00시,27.45
토요일,2017,종로3가,상선,23시~00시,27.85
토요일,2017,종로5가,상선,23시~00시,28.1
토요일,2017,동대문,상선,23시~00시,26.45
토요일,2017,신설동,상선,23시~00시,28.25
토요일,2017,제기동,상선,23시~00시,26.6
토요일,2017,청량리,상선,23시~00시,22.7
토요일,2017,동묘앞,상선,23시~00시,24.65
일요일,2017,서울역,상선,23시~00시,11.35
일요일,2017,시청,상선,23시~00시,12.4
일요일,2017,종각,상선,23시~00시,14.8
일요일,2017,종로3가,상선,23시~00시,15.35
일요일,2017,종로5가,상선,23시~00시,16.25
일요일,2017,동대문,상선,23시~00시,15.6
일요일,2017,신설동,상선,23시~00시,16.45
일요일,2017,제기동,상선,23시~00시,15.1
일요일,2017,청량리,상선,23시~00시,13.45
일요일,2017,동묘앞,상선,23시~00시,14.25
평일,2019,서울역,상선,23시~00시,9.15
평일,2019,시청,상선,23시~00시,11.85
평일,2019,종각,상선,23시~00시,15.65
평일,2019,종로3가,상선,23시~00시,17.35
평일,2019,종로5가,상선,23시~00시,17.95
평일,2019,동대문,상선,23시~00시,18.75
평일,2019,신설동,상선,23시~00시,16.8
평일,2019,제기동,상선,23시~00시,15.9
평일,2019,청량리,상선,23시~00시,17
평일,2019,동묘앞,상선,23시~00시,18.2
토요일,2019,서울역,상선,23시~00시,15.45
토요일,2019,시청,상선,23시~00시,16.75
토요일,2019,종각,상선,23시~00시,21.5
토요일,2019,종로3가,상선,23시~00시,22.4
토요일,2019,종로5가,상선,23시~00시,21.95
토요일,2019,동대문,상선,23시~00시,20.2
토요일,2019,신설동,상선,23시~00시,21.8
토요일,2019,제기동,상선,23시~00시,20.65
토요일,2019,청량리,상선,23시~00시,18.1
토요일,2019,동묘앞,상선,23시~00시,19.1
일요일,2019,서울역,상선,23시~00시,7.85
일요일,2019,시청,상선,23시~00시,8.55
일요일,2019,종각,상선,23시~00시,9.7
일요일,2019,종로3가,상선,23시~00시,10.3
일요일,2019,종로5가,상선,23시~00시,10.35
일요일,2019,동대문,상선,23시~00시,10.45
일요일,2019,신설동,상선,23시~00시,10.6
일요일,2019,제기동,상선,23시~00시,9.85
일요일,2019,청량리,상선,23시~00시,9.2
일요일,2019,동묘앞,상선,23시~00시,9.4
평일,2021,서울역,상선,23시~00시,6.95
평일,2021,시청,상선,23시~00시,11.7
평일,2021,종각,상선,23시~00시,15.55
평일,2021,종로3가,상선,23시~00시,17.4
평일,2021,종로5가,상선,23시~00시,17.7
평일,2021,동대문,상선,23시~00시,17.85
평일,2021,신설동,상선,23시~00시,18.1
평일,2021,제기동,상선,23시~00시,17.05
평일,2021,청량리,상선,23시~00시,15.2
평일,2021,동묘앞,상선,23시~00시,18.65
토요일,2021,서울역,상선,23시~00시,6.25
토요일,2021,시청,상선,23시~00시,10.9
토요일,2021,종각,상선,23시~00시,13.85
토요일,2021,종로3가,상선,23시~00시,15.2
토요일,2021,종로5가,상선,23시~00시,15.25
토요일,2021,동대문,상선,23시~00시,15.7
토요일,2021,신설동,상선,23시~00시,14.15
토요일,2021,제기동,상선,23시~00시,12.8
토요일,2021,청량리,상선,23시~00시,11.6
토요일,2021,동묘앞,상선,23시~00시,15.1
일요일,2021,서울역,상선,23시~00시,6.15
일요일,2021,시청,상선,23시~00시,9.1
일요일,2021,종각,상선,23시~00시,9.95
일요일,2021,종로3가,상선,23시~00시,10.75
일요일,2021,종로5가,상선,23시~00시,10.5
일요일,2021,동대문,상선,23시~00시,10.6
일요일,2021,신설동,상선,23시~00시,8.95
일요일,2021,제기동,상선,23시~00시,8.25
일요일,2021,청량리,상선,23시~00시,7.5
일요일,2021,동묘앞,상선,23시~00시,9.7
평일,2022,서울역,상선,23시~00시,9.6
평일,2022,시청,상선,23시~00시,13.2
평일,2022,종각,상선,23시~00시,17.15
평일,2022,종로3가,상선,23시~00시,19.05
평일,2022,종로5가,상선,23시~00시,19.25
평일,2022,동대문,상선,23시~00시,19.7
평일,2022,신설동,상선,23시~00시,17.1
평일,2022,제기동,상선,23시~00시,16.2
평일,2022,청량리,상선,23시~00시,15.85
평일,2022,동묘앞,상선,23시~00시,18.05
토요일,2022,서울역,상선,23시~00시,12.1
토요일,2022,시청,상선,23시~00시,18.1
토요일,2022,종각,상선,23시~00시,21.55
토요일,2022,종로3가,상선,23시~00시,23.65
토요일,2022,종로5가,상선,23시~00시,23.45
토요일,2022,동대문,상선,23시~00시,25.6
토요일,2022,신설동,상선,23시~00시,20.85
토요일,2022,제기동,상선,23시~00시,18.85
토요일,2022,청량리,상선,23시~00시,17.05
토요일,2022,동묘앞,상선,23시~00시,22.7
일요일,2022,서울역,상선,23시~00시,8.4
일요일,2022,시청,상선,23시~00시,11.5
일요일,2022,종각,상선,23시~00시,12.3
일요일,2022,종로3가,상선,23시~00시,13.75
일요일,2022,종로5가,상선,23시~00시,13.45
일요일,2022,동대문,상선,23시~00시,13.65
일요일,2022,신설동,상선,23시~00시,10.3
일요일,2022,제기동,상선,23시~00시,9.65
일요일,2022,청량리,상선,23시~00시,9.05
일요일,2022,동묘앞,상선,23시~00시,11.75
평일,2015,청량리,상선,23시~00시,44
평일,2015,제기동,상선,23시~00시,25
평일,2015,신설동,상선,23시~00시,25
평일,2015,동묘앞,상선,23시~00시,26
평일,2015,동대문,상선,23시~00시,27
평일,2015,종로5가,상선,23시~00시,28
평일,2015,종로3가,상선,23시~00시,27
평일,2015,종각,상선,23시~00시,24
평일,2015,시청,상선,23시~00시,18
평일,2015,서울역,상선,23시~00시,15
토요일,2015,청량리,상선,23시~00시,35
토요일,2015,제기동,상선,23시~00시,33
토요일,2015,신설동,상선,23시~00시,35
토요일,2015,동묘앞,상선,23시~00시,37
토요일,2015,동대문,상선,23시~00시,33
토요일,2015,종로5가,상선,23시~00시,37
토요일,2015,종로3가,상선,23시~00시,36
토요일,2015,종각,상선,23시~00시,37
토요일,2015,시청,상선,23시~00시,25
토요일,2015,서울역,상선,23시~00시,18
일요일,2015,청량리,상선,23시~00시,21
일요일,2015,제기동,상선,23시~00시,18
일요일,2015,신설동,상선,23시~00시,19
일요일,2015,동묘앞,상선,23시~00시,20
일요일,2015,동대문,상선,23시~00시,18
일요일,2015,종로5가,상선,23시~00시,20
일요일,2015,종로3가,상선,23시~00시,19
일요일,2015,종각,상선,23시~00시,19
일요일,2015,시청,상선,23시~00시,15
일요일,2015,서울역,상선,23시~00시,13
평일,2013,서울역,상선,23시~00시,15
평일,2013,시청,상선,23시~00시,21
평일,2013,종각,상선,23시~00시,27
평일,2013,종로3가,상선,23시~00시,34
평일,2013,종로5가,상선,23시~00시,35
평일,2013,동대문,상선,23시~00시,34
평일,2013,동묘앞,상선,23시~00시,34
평일,2013,신설동,상선,23시~00시,32
평일,2013,제기동,상선,23시~00시,31
평일,2013,청량리,상선,23시~00시,37
토요일,2013,서울역,상선,23시~00시,15
토요일,2013,시청,상선,23시~00시,21
토요일,2013,종각,상선,23시~00시,29
토요일,2013,종로3가,상선,23시~00시,32
토요일,2013,종로5가,상선,23시~00시,32
토요일,2013,동대문,상선,23시~00시,32
토요일,2013,동묘앞,상선,23시~00시,30
토요일,2013,신설동,상선,23시~00시,35
토요일,2013,제기동,상선,23시~00시,33
토요일,2013,청량리,상선,23시~00시,31
일요일,2013,서울역,상선,23시~00시,12
일요일,2013,시청,상선,23시~00시,15
일요일,2013,종각,상선,23시~00시,19
일요일,2013,종로3가,상선,23시~00시,21
일요일,2013,종로5가,상선,23시~00시,22
일요일,2013,동대문,상선,23시~00시,22
일요일,2013,동묘앞,상선,23시~00시,20
일요일,2013,신설동,상선,23시~00시,24
일요일,2013,제기동,상선,23시~00시,23
일요일,2013,청량리,상선,23시~00시,21
평일,2011,서울역,상선,23시~00시,12
평일,2011,시청,상선,23시~00시,20
평일,2011,종각,상선,23시~00시,25
평일,2011,종로3가,상선,23시~00시,31
평일,2011,종로5가,상선,23시~00시,32
평일,2011,동대문,상선,23시~00시,33
평일,2011,동묘앞,상선,23시~00시,33
평일,2011,신설동,상선,23시~00시,33
평일,2011,제기동,상선,23시~00시,33
평일,2011,청량리,상선,23시~00시,30
토요일,2011,서울역,상선,23시~00시,21
토요일,2011,시청,상선,23시~00시,29
토요일,2011,종각,상선,23시~00시,39
토요일,2011,종로3가,상선,23시~00시,45
토요일,2011,종로5가,상선,23시~00시,48
토요일,2011,동대문,상선,23시~00시,50
토요일,2011,동묘앞,상선,23시~00시,43
토요일,2011,신설동,상선,23시~00시,53
토요일,2011,제기동,상선,23시~00시,51
토요일,2011,청량리,상선,23시~00시,61
일요일,2011,서울역,상선,23시~00시,14
일요일,2011,시청,상선,23시~00시,17
일요일,2011,종각,상선,23시~00시,20
일요일,2011,종로3가,상선,23시~00시,22
일요일,2011,종로5가,상선,23시~00시,23
일요일,2011,동대문,상선,23시~00시,25
일요일,2011,동묘앞,상선,23시~00시,21
일요일,2011,신설동,상선,23시~00시,26
일요일,2011,제기동,상선,23시~00시,25
일요일,2011,청량리,상선,23시~00시,31
