,USE_MON,LINE_NUM,SUB_STA_NM,FOUR_RIDE_NUM,FOUR_ALIGHT_NUM,FIVE_RIDE_NUM,FIVE_ALIGHT_NUM,SIX_RIDE_NUM,SIX_ALIGHT_NUM,SEVEN_RIDE_NUM,SEVEN_ALIGHT_NUM,EIGHT_RIDE_NUM,EIGHT_ALIGHT_NUM,NINE_RIDE_NUM,NINE_ALIGHT_NUM,TEN_RIDE_NUM,TEN_ALIGHT_NUM,ELEVEN_RIDE_NUM,ELEVEN_ALIGHT_NUM,TWELVE_RIDE_NUM,TWELVE_ALIGHT_NUM,THIRTEEN_RIDE_NUM,THIRTEEN_ALIGHT_NUM,FOURTEEN_RIDE_NUM,FOURTEEN_ALIGHT_NUM,FIFTEEN_RIDE_NUM,FIFTEEN_ALIGHT_NUM,SIXTEEN_RIDE_NUM,SIXTEEN_ALIGHT_NUM,SEVENTEEN_RIDE_NUM,SEVENTEEN_ALIGHT_NUM,EIGHTEEN_RIDE_NUM,EIGHTEEN_ALIGHT_NUM,NINETEEN_RIDE_NUM,NINETEEN_ALIGHT_NUM,TWENTY_RIDE_NUM,TWENTY_ALIGHT_NUM,TWENTY_ONE_RIDE_NUM,TWENTY_ONE_ALIGHT_NUM,TWENTY_TWO_RIDE_NUM,TWENTY_TWO_ALIGHT_NUM,TWENTY_THREE_RIDE_NUM,TWENTY_THREE_ALIGHT_NUM,MIDNIGHT_RIDE_NUM,MIDNIGHT_ALIGHT_NUM,ONE_RIDE_NUM,ONE_ALIGHT_NUM,TWO_RIDE_NUM,TWO_ALIGHT_NUM,THREE_RIDE_NUM,THREE_ALIGHT_NUM
97,202307,4호선,노원,295.0,2.0,12386.0,682.0,24159.0,8214.0,51915.0,13710.0,55354.0,31988.0,31672.0,33157.0,25029.0,24868.0,25541.0,25649.0,29244.0,28919.0,27958.0,33140.0,27175.0,31018.0,29454.0,34649.0,32002.0,40995.0,33417.0,53786.0,33711.0,82938.0,24978.0,66242.0,27323.0,38386.0,26015.0,32895.0,22984.0,29062.0,11024.0,19614.0,2114.0,6653.0,7.0,673.0,0.0,0.0,0.0,0.0
98,202307,4호선,창동,2199.0,56.0,17736.0,2940.0,40527.0,12044.0,85915.0,18520.0,77369.0,40656.0,49133.0,32035.0,40100.0,29733.0,38586.0,30321.0,40543.0,35968.0,38216.0,42918.0,35160.0,42297.0,38811.0,46287.0,43812.0,51680.0,44526.0,65068.0,46192.0,89209.0,28128.0,76910.0,22151.0,46578.0,21707.0,40851.0,15619.0,36813.0,6757.0,23196.0,1122.0,8113.0,1.0,112.0,0.0,0.0,0.0,0.0
99,202307,4호선,쌍문,224.0,18.0,25484.0,1284.0,53431.0,9491.0,124113.0,15230.0,124119.0,28474.0,76199.0,21910.0,52720.0,20654.0,44817.0,22432.0,45168.0,25322.0,41031.0,28481.0,35095.0,30497.0,33598.0,40525.0,35975.0,50586.0,36312.0,67630.0,33705.0,103390.0,22493.0,95056.0,16641.0,58788.0,13259.0,52899.0,10294.0,49632.0,4898.0,31981.0,642.0,9690.0,0.0,10.0,0.0,0.0,0.0,0.0
100,202307,4호선,수유(강북구청),84.0,7.0,24343.0,3349.0,48757.0,11432.0,111882.0,21158.0,119608.0,54406.0,78304.0,40043.0,54241.0,31393.0,50057.0,34001.0,53265.0,36817.0,50774.0,42372.0,46522.0,44290.0,47754.0,53626.0,52129.0,64663.0,55928.0,83423.0,61548.0,125283.0,37806.0,108018.0,29778.0,68512.0,27362.0,60896.0,20927.0,57227.0,11399.0,37956.0,1911.0,8673.0,0.0,5.0,0.0,0.0,0.0,0.0
101,202307,4호선,미아(서울사이버대학),21.0,1.0,11742.0,1924.0,22199.0,7741.0,46153.0,15174.0,50560.0,33289.0,33416.0,19880.0,25359.0,16078.0,23099.0,16140.0,25701.0,16360.0,23463.0,18162.0,21441.0,18421.0,21431.0,23539.0,24225.0,26544.0,26364.0,33828.0,27419.0,45767.0,17035.0,37447.0,11685.0,24046.0,9570.0,21888.0,7876.0,19561.0,2885.0,13021.0,418.0,3259.0,0.0,2.0,0.0,0.0,0.0,0.0
102,202307,4호선,미아사거리,95.0,4.0,16639.0,2577.0,38586.0,8981.0,91468.0,17984.0,93960.0,33167.0,60847.0,31149.0,42726.0,28452.0,39446.0,30688.0,40813.0,32795.0,41035.0,34118.0,38986.0,37352.0,40671.0,45885.0,44745.0,54022.0,41906.0,68993.0,42261.0,100761.0,31046.0,78269.0,30527.0,47472.0,18760.0,43151.0,13404.0,38272.0,6166.0,22059.0,1018.0,5065.0,1.0,2.0,0.0,1.0,0.0,0.0
103,202307,4호선,길음,24.0,2.0,10675.0,2161.0,34770.0,8053.0,87568.0,13088.0,84152.0,25961.0,49055.0,21862.0,33514.0,17813.0,29771.0,18678.0,30757.0,22937.0,28982.0,24456.0,25867.0,26053.0,26307.0,29519.0,30994.0,37147.0,32997.0,50957.0,30699.0,78371.0,17067.0,62561.0,13735.0,38909.0,10568.0,36388.0,9961.0,36225.0,3523.0,20484.0,494.0,5634.0,0.0,0.0,0.0,0.0,0.0,0.0
104,202307,4호선,성신여대입구(돈암),29.0,6.0,6158.0,1890.0,19729.0,7582.0,46483.0,15678.0,51357.0,33534.0,36518.0,28294.0,28560.0,21998.0,28130.0,21746.0,32735.0,27197.0,32568.0,29557.0,30172.0,30035.0,32830.0,32040.0,37739.0,38076.0,42101.0,49249.0,45124.0,67070.0,29201.0,51415.0,26652.0,33460.0,28726.0,30580.0,24272.0,28889.0,10978.0,19126.0,1695.0,5694.0,0.0,2.0,0.0,0.0,0.0,0.0
105,202307,4호선,한성대입구(삼선교),35.0,3.0,6756.0,1294.0,13175.0,7430.0,30064.0,16039.0,36046.0,26840.0,26063.0,24035.0,19966.0,17521.0,19588.0,16080.0,22332.0,17318.0,22063.0,17064.0,20412.0,17316.0,21599.0,19081.0,28526.0,22285.0,29460.0,28049.0,28099.0,35798.0,15534.0,28416.0,13801.0,19356.0,12841.0,17835.0,9566.0,18094.0,4260.0,11107.0,590.0,5464.0,2.0,1533.0,0.0,0.0,0.0,0.0
106,202307,4호선,혜화,14.0,0.0,3651.0,2240.0,7982.0,23605.0,17727.0,48252.0,21207.0,115417.0,26164.0,84740.0,32061.0,63673.0,37996.0,60161.0,41429.0,76508.0,43169.0,98516.0,55464.0,82540.0,76345.0,64903.0,89895.0,64126.0,108609.0,72600.0,119287.0,79261.0,70879.0,55470.0,72504.0,21644.0,99403.0,19383.0,88351.0,17780.0,29692.0,10992.0,3773.0,3230.0,2.0,419.0,0.0,0.0,0.0,0.0
107,202307,4호선,동대문,278.0,1.0,4686.0,2347.0,2903.0,14728.0,5091.0,34500.0,7877.0,69702.0,12940.0,65380.0,19398.0,61063.0,26617.0,53791.0,33335.0,46638.0,38260.0,43721.0,46524.0,40119.0,53847.0,35034.0,66230.0,27116.0,87055.0,20963.0,62022.0,19026.0,33527.0,19680.0,25519.0,14809.0,25354.0,10433.0,19242.0,7482.0,8446.0,6197.0,1042.0,1236.0,1.0,131.0,0.0,0.0,0.0,0.0
108,202307,4호선,동대문역사문화공원(DDP),304.0,1.0,6046.0,1533.0,4547.0,14969.0,7917.0,29248.0,12075.0,67488.0,15786.0,39683.0,17907.0,31009.0,22201.0,29242.0,23551.0,27891.0,25794.0,28155.0,32897.0,27753.0,37013.0,24604.0,45507.0,22869.0,63940.0,24099.0,79580.0,26208.0,44348.0,26901.0,34135.0,18648.0,32880.0,16327.0,27321.0,13473.0,14495.0,8810.0,2420.0,2648.0,2.0,113.0,0.0,0.0,0.0,0.0
109,202307,4호선,충무로,82.0,2.0,3408.0,3127.0,5314.0,23275.0,11304.0,59247.0,19531.0,171086.0,25098.0,97882.0,27402.0,50041.0,30345.0,42051.0,31886.0,42194.0,37322.0,42737.0,41866.0,35003.0,45040.0,32495.0,55251.0,34778.0,92657.0,40885.0,146056.0,46579.0,63392.0,28967.0,48602.0,18247.0,46191.0,17967.0,36613.0,17293.0,18857.0,11981.0,3250.0,3563.0,1.0,154.0,0.0,0.0,0.0,0.0
110,202307,4호선,명동,23.0,4.0,1765.0,1099.0,3978.0,18839.0,7640.0,51729.0,15509.0,116379.0,29824.0,82525.0,36886.0,58055.0,41904.0,57869.0,42492.0,60991.0,45492.0,64400.0,50275.0,61250.0,61421.0,60809.0,70675.0,62519.0,90692.0,65425.0,128945.0,62921.0,71558.0,47863.0,66804.0,37940.0,63134.0,29670.0,55010.0,20307.0,22763.0,11796.0,1385.0,3875.0,0.0,160.0,0.0,1.0,0.0,0.0
111,202307,4호선,회현(남대문시장),14.0,1.0,1154.0,712.0,2974.0,19830.0,5079.0,55615.0,8935.0,143334.0,12425.0,104284.0,18346.0,78209.0,29789.0,70280.0,39994.0,57888.0,48552.0,51584.0,57710.0,46968.0,68437.0,39616.0,83829.0,30737.0,106930.0,23917.0,128545.0,20083.0,55372.0,11315.0,51358.0,6777.0,22687.0,6256.0,12826.0,5528.0,4683.0,3683.0,614.0,1199.0,0.0,113.0,0.0,0.0,0.0,0.0
112,202307,4호선,서울역,290.0,7.0,4334.0,898.0,6478.0,14784.0,12453.0,39216.0,15741.0,88566.0,13904.0,59564.0,13106.0,31143.0,15204.0,29948.0,16461.0,34226.0,16024.0,34068.0,16554.0,30668.0,17717.0,33083.0,24537.0,35581.0,47820.0,40547.0,64536.0,40502.0,24425.0,30054.0,16019.0,21798.0,14071.0,20441.0,10217.0,17118.0,4698.0,9104.0,514.0,2730.0,1.0,245.0,0.0,0.0,0.0,0.0
113,202307,4호선,숙대입구(갈월),15.0,1.0,3176.0,642.0,8217.0,7584.0,17338.0,23364.0,26998.0,48950.0,19696.0,28697.0,17174.0,17800.0,17731.0,17295.0,21229.0,17294.0,20930.0,18495.0,20434.0,17952.0,21601.0,18677.0,27722.0,22253.0,38315.0,29338.0,49957.0,39778.0,23594.0,25329.0,20522.0,16112.0,20758.0,15383.0,17569.0,14377.0,8480.0,9179.0,1003.0,2150.0,0.0,4.0,0.0,0.0,0.0,0.0
114,202307,4호선,삼각지,10.0,3.0,720.0,396.0,2181.0,5338.0,7005.0,12828.0,10597.0,19469.0,6395.0,10874.0,5461.0,9030.0,5543.0,10225.0,6729.0,11081.0,7666.0,11391.0,8040.0,10640.0,9267.0,11147.0,11079.0,13516.0,16500.0,18174.0,23651.0,24169.0,11642.0,14529.0,11512.0,7864.0,14053.0,6385.0,12916.0,5577.0,6846.0,3954.0,805.0,1347.0,1.0,6.0,0.0,0.0,0.0,0.0
115,202307,4호선,신용산,8.0,1.0,1421.0,1041.0,4610.0,13944.0,11887.0,39194.0,17929.0,96279.0,14680.0,69614.0,14715.0,33620.0,17833.0,30502.0,19241.0,31944.0,23208.0,33602.0,24440.0,30329.0,31089.0,30881.0,41745.0,33705.0,67310.0,39023.0,100723.0,46695.0,45946.0,28670.0,38320.0,16464.0,39003.0,12395.0,28527.0,9856.0,13705.0,5127.0,1479.0,1241.0,0.0,11.0,0.0,0.0,0.0,0.0
116,202307,4호선,이촌(국립중앙박물관),15.0,1.0,1450.0,936.0,4905.0,7618.0,13080.0,13580.0,17018.0,26906.0,11441.0,27243.0,9875.0,28710.0,12065.0,24404.0,21729.0,24664.0,20935.0,28093.0,23835.0,25938.0,28117.0,23017.0,36290.0,18845.0,37985.0,18517.0,35161.0,22839.0,13023.0,15126.0,11094.0,9552.0,9634.0,8911.0,4904.0,7869.0,1887.0,4462.0,164.0,1304.0,0.0,16.0,0.0,0.0,0.0,0.0
117,202307,4호선,동작(현충원),12.0,1.0,211.0,342.0,694.0,2297.0,2089.0,2986.0,2367.0,5050.0,2061.0,3143.0,1609.0,2378.0,1724.0,1808.0,1644.0,1671.0,1564.0,2093.0,1661.0,1923.0,2280.0,2065.0,2933.0,1975.0,4233.0,2516.0,4571.0,3599.0,2142.0,2763.0,2294.0,2684.0,1979.0,1183.0,1671.0,975.0,628.0,627.0,105.0,359.0,0.0,64.0,0.0,0.0,0.0,0.0
118,202307,4호선,총신대입구(이수),122.0,6.0,6487.0,796.0,17523.0,9624.0,47904.0,17837.0,58685.0,43983.0,37383.0,31257.0,28050.0,25222.0,26489.0,24989.0,28975.0,26363.0,30164.0,29258.0,27788.0,30114.0,28013.0,34661.0,30536.0,41381.0,35956.0,53718.0,43154.0,77015.0,25888.0,49163.0,25192.0,29446.0,21379.0,26046.0,17524.0,22959.0,7952.0,13309.0,988.0,3324.0,2.0,540.0,0.0,0.0,0.0,0.0
119,202307,4호선,사당,211.0,74.0,11204.0,1543.0,27465.0,18275.0,70819.0,23989.0,81388.0,35044.0,64164.0,25592.0,41329.0,24153.0,36297.0,30411.0,38569.0,30998.0,37339.0,28552.0,36872.0,27722.0,36377.0,32642.0,38557.0,43452.0,45894.0,64069.0,50346.0,93197.0,32670.0,61881.0,31227.0,36676.0,35148.0,33258.0,31024.0,30829.0,15062.0,19833.0,1697.0,5936.0,5.0,514.0,0.0,1.0,0.0,0.0
120,202307,4호선,남태령,25.0,0.0,600.0,64.0,985.0,1457.0,2348.0,3922.0,3706.0,5232.0,2784.0,1944.0,2230.0,1278.0,2200.0,1165.0,2198.0,1416.0,1947.0,1308.0,1948.0,1350.0,2101.0,1527.0,3082.0,1564.0,5294.0,1742.0,3830.0,1952.0,1534.0,1623.0,1058.0,1583.0,752.0,1362.0,410.0,932.0,183.0,586.0,25.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0
121,202307,5호선,방화,22.0,0.0,5307.0,6.0,11805.0,4016.0,27313.0,5726.0,25811.0,13769.0,15182.0,8249.0,12178.0,6211.0,11791.0,6512.0,11758.0,7401.0,10943.0,8267.0,9979.0,9092.0,10007.0,10485.0,10881.0,12024.0,11824.0,14833.0,10773.0,22609.0,5488.0,19456.0,4391.0,12453.0,3014.0,11058.0,2096.0,11009.0,937.0,6763.0,177.0,2653.0,0.0,242.0,0.0,0.0,0.0,0.0
122,202307,5호선,개화산,3.0,0.0,4341.0,400.0,8758.0,4278.0,22459.0,6895.0,20436.0,17685.0,11473.0,7390.0,8489.0,5189.0,7892.0,5616.0,9151.0,6933.0,8063.0,6152.0,7024.0,6173.0,7449.0,7393.0,8921.0,9051.0,12228.0,11349.0,14589.0,17166.0,5856.0,15572.0,3834.0,9666.0,3013.0,9087.0,2586.0,7965.0,825.0,4772.0,103.0,1687.0,0.0,46.0,0.0,0.0,0.0,0.0
123,202307,5호선,김포공항,12.0,1.0,608.0,3087.0,2803.0,10113.0,10653.0,15259.0,13284.0,18831.0,9655.0,12922.0,10124.0,15677.0,12165.0,17886.0,13572.0,18013.0,16066.0,18577.0,19054.0,17669.0,21440.0,16497.0,21971.0,16839.0,26344.0,16967.0,28748.0,16095.0,20130.0,9392.0,17320.0,4634.0,16181.0,2816.0,12813.0,1769.0,5316.0,1099.0,280.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0
124,202307,5호선,송정,21.0,0.0,4056.0,1215.0,8335.0,4251.0,19214.0,7298.0,21848.0,11796.0,14618.0,7897.0,10985.0,6385.0,9918.0,6806.0,10216.0,8234.0,9319.0,8009.0,8905.0,8245.0,8812.0,9727.0,10781.0,11304.0,11804.0,13479.0,12945.0,19088.0,7399.0,15641.0,5685.0,10174.0,5073.0,9769.0,3852.0,9186.0,2052.0,5662.0,275.0,2104.0,0.0,0.0,0.0,0.0,0.0,0.0
125,202307,5호선,마곡,5.0,0.0,2585.0,5841.0,8328.0,14094.0,24581.0,17413.0,26188.0,53894.0,14460.0,33674.0,11439.0,14941.0,11733.0,12141.0,12483.0,12837.0,13293.0,13706.0,13942.0,12750.0,17557.0,12917.0,25864.0,15149.0,35514.0,18519.0,43700.0,27698.0,19336.0,20823.0,13860.0,11279.0,11498.0,9671.0,8212.0,10141.0,3510.0,5067.0,525.0,2136.0,0.0,0.0,0.0,0.0,0.0,0.0
126,202307,5호선,발산,1.0,0.0,3975.0,2666.0,10760.0,15520.0,28348.0,41494.0,30303.0,118955.0,19110.0,60097.0,19596.0,31509.0,23012.0,30292.0,26577.0,29954.0,28931.0,31461.0,32080.0,28568.0,38366.0,27503.0,44675.0,30748.0,68824.0,38681.0,93815.0,54370.0,39690.0,39067.0,33969.0,21650.0,34856.0,16733.0,28418.0,14917.0,12159.0,9264.0,1734.0,2897.0,0.0,0.0,0.0,0.0,0.0,0.0
127,202307,5호선,우장산,0.0,0.0,7491.0,858.0,23448.0,4883.0,56553.0,12728.0,58831.0,20495.0,30430.0,15547.0,24637.0,13868.0,24277.0,13581.0,25228.0,16732.0,21975.0,19818.0,19752.0,19982.0,21791.0,22728.0,24434.0,27052.0,22405.0,34669.0,19765.0,55619.0,12573.0,42033.0,9345.0,25101.0,7621.0,23388.0,5950.0,24421.0,2052.0,13958.0,294.0,3298.0,0.0,0.0,0.0,0.0,0.0,0.0
128,202307,5호선,화곡,226.0,3.0,23678.0,1625.0,44784.0,10261.0,118461.0,15645.0,144237.0,32015.0,72112.0,27021.0,44248.0,19359.0,40005.0,19843.0,42840.0,23229.0,39344.0,26587.0,32368.0,29690.0,31071.0,36894.0,34769.0,49202.0,37886.0,66534.0,37620.0,122048.0,22662.0,88464.0,17768.0,54726.0,14479.0,52665.0,11585.0,45241.0,4648.0,28096.0,741.0,8449.0,0.0,0.0,0.0,0.0,0.0,0.0
129,202307,5호선,까치산,241.0,11.0,26862.0,1686.0,45383.0,9016.0,124148.0,11204.0,151851.0,22561.0,78199.0,19072.0,46320.0,18570.0,40782.0,21701.0,42419.0,25722.0,37426.0,27207.0,31354.0,31673.0,29872.0,41775.0,32595.0,53055.0,31983.0,69969.0,31315.0,122863.0,20399.0,95869.0,16184.0,61730.0,13760.0,59645.0,10789.0,49644.0,5226.0,30982.0,868.0,9065.0,2.0,381.0,0.0,0.0,0.0,0.0
130,202307,5호선,신정(은행정),99.0,4.0,13375.0,711.0,24193.0,3744.0,63483.0,8538.0,77054.0,13657.0,36045.0,9104.0,20780.0,7888.0,17093.0,8529.0,17514.0,10115.0,16219.0,11480.0,13274.0,12536.0,12502.0,16191.0,14144.0,22097.0,15564.0,28039.0,15743.0,49028.0,8489.0,36118.0,6377.0,22539.0,5349.0,22425.0,4176.0,21419.0,1720.0,12793.0,270.0,3692.0,0.0,0.0,0.0,0.0,0.0,0.0
131,202307,5호선,목동,14.0,0.0,9088.0,1332.0,21620.0,5557.0,58692.0,17674.0,71192.0,27460.0,34103.0,21287.0,23979.0,15379.0,22297.0,14707.0,22720.0,17958.0,22183.0,21483.0,20565.0,20373.0,20754.0,23566.0,22548.0,30178.0,27246.0,44486.0,28475.0,77906.0,15836.0,53257.0,13388.0,31029.0,14110.0,29365.0,15582.0,26382.0,4705.0,15009.0,672.0,4711.0,0.0,0.0,0.0,0.0,0.0,0.0
132,202307,5호선,오목교(목동운동장앞),6.0,2.0,5145.0,1795.0,15727.0,8971.0,49583.0,29895.0,55430.0,66429.0,29396.0,52549.0,22732.0,32645.0,24212.0,31988.0,28463.0,32208.0,30636.0,36013.0,30273.0,33722.0,34258.0,34277.0,41191.0,38973.0,51649.0,51727.0,67506.0,75718.0,36471.0,47722.0,38874.0,26997.0,31840.0,24062.0,25963.0,21010.0,8045.0,11905.0,1088.0,3487.0,0.0,0.0,0.0,0.0,0.0,0.0
133,202307,5호선,양평,2.0,0.0,2415.0,691.0,7219.0,3812.0,24001.0,9828.0,29153.0,37697.0,13083.0,14261.0,8181.0,6045.0,7866.0,5657.0,8222.0,5939.0,8049.0,6584.0,7161.0,6459.0,7846.0,6765.0,10265.0,8786.0,16325.0,12857.0,31655.0,23557.0,8764.0,15819.0,5804.0,10305.0,4842.0,9787.0,3569.0,9185.0,1588.0,5617.0,211.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0
134,202307,5호선,영등포구청,0.0,0.0,1234.0,736.0,2898.0,2362.0,8381.0,6946.0,11872.0,26214.0,5588.0,10622.0,4339.0,4352.0,4676.0,3779.0,4755.0,4281.0,5109.0,4782.0,4558.0,4421.0,5566.0,4492.0,6817.0,4810.0,10736.0,6795.0,22553.0,12763.0,6899.0,6717.0,4991.0,4153.0,4458.0,3932.0,3210.0,3715.0,1561.0,2269.0,243.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0
135,202307,5호선,영등포시장,4.0,0.0,3157.0,935.0,6407.0,5723.0,23944.0,14442.0,35159.0,38764.0,16379.0,22515.0,11456.0,16667.0,11961.0,16149.0,14789.0,19430.0,13939.0,22490.0,14548.0,17768.0,18282.0,15241.0,23726.0,15515.0,29185.0,20664.0,39835.0,33862.0,17898.0,20088.0,13398.0,12583.0,12016.0,12371.0,8470.0,11577.0,3318.0,7702.0,443.0,1678.0,0.0,0.0,0.0,0.0,0.0,0.0
136,202307,5호선,신길,51.0,0.0,2191.0,364.0,4765.0,1848.0,16232.0,4659.0,24694.0,14219.0,10989.0,5927.0,6551.0,2997.0,5149.0,3208.0,5373.0,3382.0,4811.0,4038.0,4083.0,4101.0,4656.0,4848.0,5986.0,6587.0,8083.0,11144.0,12906.0,20377.0,4937.0,11935.0,3484.0,9329.0,3520.0,9622.0,2711.0,9219.0,1403.0,6124.0,183.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0
137,202307,5호선,여의도,2.0,0.0,2271.0,3498.0,3839.0,32443.0,10477.0,144196.0,14320.0,222285.0,12462.0,84105.0,13274.0,37413.0,20206.0,37076.0,21846.0,35593.0,27207.0,37871.0,33905.0,31030.0,42710.0,28380.0,59643.0,29751.0,150105.0,33762.0,180682.0,40964.0,70930.0,18610.0,60440.0,9906.0,47826.0,8459.0,27826.0,7246.0,9759.0,4565.0,1128.0,2152.0,0.0,0.0,0.0,0.0,0.0,0.0
138,202307,5호선,여의나루,15.0,2.0,1336.0,1846.0,2662.0,17693.0,5471.0,41293.0,8992.0,71892.0,5383.0,28316.0,5307.0,20828.0,6762.0,19165.0,9060.0,20117.0,10382.0,22589.0,13473.0,22549.0,17522.0,22532.0,27682.0,22345.0,50467.0,25760.0,63962.0,29148.0,30352.0,20906.0,37150.0,13736.0,32849.0,9321.0,25889.0,5658.0,10464.0,2943.0,998.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0
139,202307,5호선,마포,4.0,0.0,2595.0,1290.0,9199.0,7503.0,27805.0,21637.0,36379.0,74288.0,19962.0,33806.0,16715.0,17408.0,16935.0,17793.0,18687.0,16363.0,19196.0,16934.0,17828.0,15459.0,19209.0,16752.0,22229.0,20509.0,37138.0,30434.0,60207.0,45545.0,21402.0,26223.0,19022.0,16102.0,20735.0,15334.0,15359.0,13171.0,6465.0,8345.0,834.0,2162.0,0.0,0.0,0.0,0.0,0.0,0.0
140,202307,5호선,공덕,5.0,1.0,1862.0,1043.0,5884.0,6939.0,20858.0,31341.0,32489.0,79239.0,16457.0,40250.0,13914.0,16619.0,15147.0,16108.0,17377.0,14912.0,18440.0,15839.0,17378.0,14191.0,18551.0,15344.0,22896.0,18211.0,43053.0,29273.0,63487.0,46521.0,24661.0,22906.0,20114.0,13202.0,20581.0,12785.0,15536.0,11685.0,6694.0,6708.0,951.0,1587.0,0.0,0.0,0.0,0.0,0.0,0.0
141,202307,5호선,애오개,47.0,2.0,2512.0,463.0,5919.0,5813.0,18767.0,9003.0,25281.0,26289.0,12401.0,13890.0,8945.0,6718.0,9081.0,6124.0,9839.0,6503.0,9203.0,8313.0,8695.0,7922.0,9796.0,8322.0,11144.0,9332.0,14702.0,13727.0,22623.0,22381.0,8017.0,13289.0,5844.0,8184.0,4612.0,7541.0,3136.0,7622.0,1102.0,4539.0,148.0,2230.0,1.0,345.0,0.0,0.0,0.0,0.0
142,202307,5호선,충정로(경기대입구),12.0,0.0,997.0,222.0,2470.0,2091.0,5953.0,14415.0,8508.0,30725.0,4969.0,11695.0,3994.0,4336.0,4732.0,3550.0,4905.0,3665.0,5150.0,4223.0,5396.0,3988.0,5553.0,3946.0,6727.0,4340.0,16108.0,5857.0,26659.0,9457.0,7184.0,5829.0,4989.0,4046.0,4438.0,4006.0,2795.0,3676.0,1116.0,2346.0,165.0,635.0,1.0,63.0,0.0,0.0,0.0,0.0
143,202307,5호선,서대문,8.0,0.0,3757.0,1282.0,6411.0,16506.0,18594.0,71147.0,24050.0,167665.0,17755.0,47237.0,18138.0,22925.0,20875.0,18876.0,21765.0,19246.0,20690.0,23638.0,23179.0,20716.0,30467.0,16391.0,39384.0,16504.0,74850.0,19640.0,118112.0,26775.0,30647.0,15339.0,23822.0,10938.0,21484.0,11096.0,15071.0,8825.0,5593.0,5398.0,693.0,1596.0,0.0,32.0,0.0,0.0,0.0,0.0
144,202307,5호선,광화문(세종문화회관),6.0,4.0,1336.0,1184.0,3461.0,28933.0,9267.0,82510.0,13260.0,269254.0,11921.0,120488.0,15842.0,54247.0,22833.0,52378.0,27739.0,46497.0,36279.0,50225.0,43217.0,41195.0,54864.0,32694.0,72104.0,32212.0,121954.0,39004.0,217015.0,44500.0,75815.0,21124.0,60394.0,10037.0,62897.0,7763.0,42475.0,5795.0,13464.0,3121.0,1525.0,808.0,0.0,3.0,0.0,0.0,0.0,0.0
145,202307,5호선,종로3가,48.0,0.0,1644.0,491.0,2172.0,6329.0,3434.0,15401.0,5766.0,43817.0,7010.0,36519.0,9748.0,30510.0,13586.0,33367.0,19833.0,31816.0,21776.0,31424.0,26407.0,27462.0,31107.0,25293.0,35663.0,26772.0,44779.0,30449.0,59420.0,35890.0,34968.0,19868.0,33234.0,11557.0,37205.0,8978.0,30129.0,7065.0,15327.0,4777.0,1983.0,1656.0,0.0,15.0,0.0,0.0,0.0,0.0
146,202307,5호선,을지로4가,0.0,0.0,584.0,598.0,977.0,6611.0,2393.0,19618.0,3605.0,43978.0,3709.0,18330.0,4591.0,11678.0,6278.0,11108.0,7187.0,10278.0,8420.0,9344.0,9494.0,7918.0,10709.0,7131.0,13207.0,7211.0,26298.0,7231.0,38377.0,7851.0,14424.0,4395.0,9247.0,2768.0,8139.0,2699.0,5631.0,2075.0,2772.0,1398.0,349.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0
147,202307,5호선,동대문역사문화공원(DDP),0.0,0.0,192.0,231.0,573.0,3077.0,1395.0,9941.0,2427.0,29601.0,2980.0,11806.0,3190.0,4118.0,3232.0,3235.0,2795.0,3394.0,3175.0,3531.0,3627.0,3328.0,3953.0,3226.0,5650.0,3752.0,12067.0,3792.0,20830.0,4018.0,7947.0,2634.0,4279.0,2018.0,3512.0,2246.0,2452.0,2266.0,1212.0,1483.0,199.0,446.0,0.0,2.0,0.0,0.0,0.0,0.0
148,202307,5호선,청구,3.0,0.0,1681.0,219.0,2713.0,1966.0,6880.0,4089.0,10763.0,14385.0,6683.0,7895.0,5294.0,4325.0,5403.0,4034.0,5219.0,4415.0,5372.0,4660.0,5083.0,4907.0,5277.0,5271.0,7063.0,5965.0,8620.0,7814.0,13667.0,10797.0,7014.0,7121.0,5055.0,4887.0,3836.0,4598.0,3264.0,4647.0,1530.0,2742.0,256.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0
149,202307,5호선,신금호,40.0,0.0,3391.0,426.0,7272.0,3050.0,20338.0,7982.0,27670.0,13094.0,15184.0,8161.0,9767.0,5942.0,9296.0,6382.0,10115.0,7388.0,9286.0,8139.0,8354.0,8776.0,8613.0,10506.0,10346.0,12235.0,10083.0,17286.0,10495.0,26531.0,7408.0,17044.0,5279.0,10712.0,4045.0,10292.0,3110.0,9546.0,1208.0,5848.0,209.0,1943.0,0.0,0.0,0.0,0.0,0.0,0.0
